date,transaction_reference,age,account,old_balance,new_balance,amount,type,message
2051-02-28,1000001686,76,ra,103628.08,102698.08,-930.0,outflow,ra-CPF payout at age 76--930.00
2051-02-28,1000001687,76,excess,284981.29,285911.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-03-31,1000001689,76,oa,55611.89,55830.93,219.04,inflow,oa-Allocation for oa at age 76-219.04
2051-03-31,1000001690,76,ma,695994.92,698294.84,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2051-03-31,1000001691,76,ra,102698.08,102917.12,219.04,inflow,ra-Allocation for ra at age 76-219.04
2051-03-31,1000001692,76,ra,102917.12,101987.12,-930.0,outflow,ra-CPF payout at age 76--930.00
2051-03-31,1000001693,76,excess,285911.29,286841.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-04-30,1000001695,76,oa,55830.93,56049.97,219.04,inflow,oa-Allocation for oa at age 76-219.04
2051-04-30,1000001696,76,ma,698294.84,700594.76,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2051-04-30,1000001697,76,ra,101987.12,102206.16,219.04,inflow,ra-Allocation for ra at age 76-219.04
2051-04-30,1000001698,76,ra,102206.16,101276.16,-930.0,outflow,ra-CPF payout at age 76--930.00
2051-04-30,1000001699,76,excess,286841.29,287771.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-05-31,1000001701,76,oa,56049.97,56269.01,219.04,inflow,oa-Allocation for oa at age 76-219.04
2051-05-31,1000001702,76,ma,700594.76,702894.68,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2051-05-31,1000001703,76,ra,101276.16,101495.2,219.04,inflow,ra-Allocation for ra at age 76-219.04
2051-05-31,1000001704,76,ra,101495.2,100565.2,-930.0,outflow,ra-CPF payout at age 76--930.00
2051-05-31,1000001705,76,excess,287771.29,288701.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-06-30,1000001707,76,oa,56269.01,56488.05,219.04,inflow,oa-Allocation for oa at age 76-219.04
2051-06-30,1000001708,76,ma,702894.68,705194.6,2299.92,inflow,ma-Allocation for ma at age 76-2299.92
2051-06-30,1000001709,76,ra,100565.2,100784.24,219.04,inflow,ra-Allocation for ra at age 76-219.04
2051-06-30,1000001710,76,ra,100784.24,99854.24,-930.0,outflow,ra-CPF payout at age 76--930.00
2051-06-30,1000001711,76,excess,288701.29,289631.29,930.0,inflow,excess-CPF payout at age 76-930.00
2051-07-31,1000001713,77,oa,56488.05,56707.09,219.04,inflow,oa-Allocation for oa at age 77-219.04
2051-07-31,1000001714,77,ma,705194.6,707494.52,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2051-07-31,1000001715,77,ra,99854.24,100073.28,219.04,inflow,ra-Allocation for ra at age 77-219.04
2051-07-31,1000001716,77,ra,100073.28,99143.28,-930.0,outflow,ra-CPF payout at age 77--930.00
2051-07-31,1000001717,77,excess,289631.29,290561.29,930.0,inflow,excess-CPF payout at age 77-930.00
2051-08-31,1000001719,77,oa,56707.09,56926.13,219.04,inflow,oa-Allocation for oa at age 77-219.04
2051-08-31,1000001720,77,ma,707494.52,709794.44,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2051-08-31,1000001721,77,ra,99143.28,99362.32,219.04,inflow,ra-Allocation for ra at age 77-219.04
2051-08-31,1000001722,77,ra,99362.32,98432.32,-930.0,outflow,ra-CPF payout at age 77--930.00
2051-08-31,1000001723,77,excess,290561.29,291491.29,930.0,inflow,excess-CPF payout at age 77-930.00
2051-09-30,1000001725,77,oa,56926.13,57145.17,219.04,inflow,oa-Allocation for oa at age 77-219.04
2051-09-30,1000001726,77,ma,709794.44,712094.36,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2051-09-30,1000001727,77,ra,98432.32,98651.36,219.04,inflow,ra-Allocation for ra at age 77-219.04
2051-09-30,1000001728,77,ra,98651.36,97721.36,-930.0,outflow,ra-CPF payout at age 77--930.00
2051-09-30,1000001729,77,excess,291491.29,292421.29,930.0,inflow,excess-CPF payout at age 77-930.00
2051-10-31,1000001731,77,oa,57145.17,57364.21,219.04,inflow,oa-Allocation for oa at age 77-219.04
2051-10-31,1000001732,77,ma,712094.36,714394.28,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2051-10-31,1000001733,77,ra,97721.36,97940.4,219.04,inflow,ra-Allocation for ra at age 77-219.04
2051-10-31,1000001734,77,ra,97940.4,97010.4,-930.0,outflow,ra-CPF payout at age 77--930.00
2051-10-31,1000001735,77,excess,292421.29,293351.29,930.0,inflow,excess-CPF payout at age 77-930.00
2051-11-30,1000001737,77,oa,57364.21,57583.25,219.04,inflow,oa-Allocation for oa at age 77-219.04
2051-11-30,1000001738,77,ma,714394.28,716694.2,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2051-11-30,1000001739,77,ra,97010.4,97229.44,219.04,inflow,ra-Allocation for ra at age 77-219.04
2051-11-30,1000001740,77,ra,97229.44,96299.44,-930.0,outflow,ra-CPF payout at age 77--930.00
2051-11-30,1000001741,77,excess,293351.29,294281.29,930.0,inflow,excess-CPF payout at age 77-930.00
2051-12-31,1000001743,77,oa,57583.25,57802.29,219.04,inflow,oa-Allocation for oa at age 77-219.04
2051-12-31,1000001744,77,ma,716694.2,718994.12,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2051-12-31,1000001745,77,ra,96299.44,96518.48,219.04,inflow,ra-Allocation for ra at age 77-219.04
2051-12-31,1000001746,77,oa,57802.29,57994.96,192.67,inflow,oa-Interest for ra at age 77-192.67
2051-12-31,1000001747,77,ma,718994.12,721390.77,2396.65,inflow,ma-Interest for ra at age 77-2396.65
2051-12-31,1000001748,77,ra,96518.48,96840.21,321.73,inflow,ra-Interest for ra at age 77-321.73
2051-12-31,1000001749,77,ra,96840.21,96890.21,50.0,inflow,ra-Extra Interest for ra at age 77-50.00
2051-12-31,1000001750,77,ra,96890.21,95960.21,-930.0,outflow,ra-CPF payout at age 77--930.00
2051-12-31,1000001751,77,excess,294281.29,295211.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-01-31,1000001753,77,oa,57994.96,58214.0,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-01-31,1000001754,77,ma,721390.77,723690.69,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-01-31,1000001755,77,ra,95960.21,96179.25,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-01-31,1000001756,77,ra,96179.25,95249.25,-930.0,outflow,ra-CPF payout at age 77--930.00
2052-01-31,1000001757,77,excess,295211.29,296141.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-02-29,1000001759,77,oa,58214.0,58433.04,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-02-29,1000001760,77,ma,723690.69,725990.61,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-02-29,1000001761,77,ra,95249.25,95468.29,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-02-29,1000001762,77,ra,95468.29,94538.29,-930.0,outflow,ra-CPF payout at age 77--930.00
2052-02-29,1000001763,77,excess,296141.29,297071.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-03-31,1000001765,77,oa,58433.04,58652.08,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-03-31,1000001766,77,ma,725990.61,728290.53,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-03-31,1000001767,77,ra,94538.29,94757.33,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-03-31,1000001768,77,ra,94757.33,93827.33,-930.0,outflow,ra-CPF payout at age 77--930.00
2052-03-31,1000001769,77,excess,297071.29,298001.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-04-30,1000001771,77,oa,58652.08,58871.12,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-04-30,1000001772,77,ma,728290.53,730590.45,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-04-30,1000001773,77,ra,93827.33,94046.37,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-04-30,1000001774,77,ra,94046.37,93116.37,-930.0,outflow,ra-CPF payout at age 77--930.00
2052-04-30,1000001775,77,excess,298001.29,298931.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-05-31,1000001777,77,oa,58871.12,59090.16,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-05-31,1000001778,77,ma,730590.45,732890.37,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-05-31,1000001779,77,ra,93116.37,93335.41,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-05-31,1000001780,77,ra,93335.41,92405.41,-930.0,outflow,ra-CPF payout at age 77--930.00
2052-05-31,1000001781,77,excess,298931.29,299861.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-06-30,1000001783,77,oa,59090.16,59309.2,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-06-30,1000001784,77,ma,732890.37,735190.29,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-06-30,1000001785,77,ra,92405.41,92624.45,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-06-30,1000001786,77,ra,92624.45,91694.45,-930.0,outflow,ra-CPF payout at age 77--930.00
2052-06-30,1000001787,77,excess,299861.29,300791.29,930.0,inflow,excess-CPF payout at age 77-930.00
2052-07-31,1000001789,78,oa,59309.2,59528.24,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-07-31,1000001790,78,ma,735190.29,737490.21,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-07-31,1000001791,78,ra,91694.45,91913.49,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-07-31,1000001792,78,ra,91913.49,90983.49,-930.0,outflow,ra-CPF payout at age 78--930.00
2052-07-31,1000001793,78,excess,300791.29,301721.29,930.0,inflow,excess-CPF payout at age 78-930.00
2052-08-31,1000001795,78,oa,59528.24,59747.28,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-08-31,1000001796,78,ma,737490.21,739790.13,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-08-31,1000001797,78,ra,90983.49,91202.53,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-08-31,1000001798,78,ra,91202.53,90272.53,-930.0,outflow,ra-CPF payout at age 78--930.00
2052-08-31,1000001799,78,excess,301721.29,302651.29,930.0,inflow,excess-CPF payout at age 78-930.00
2052-09-30,1000001801,78,oa,59747.28,59966.32,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-09-30,1000001802,78,ma,739790.13,742090.05,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-09-30,1000001803,78,ra,90272.53,90491.57,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-09-30,1000001804,78,ra,90491.57,89561.57,-930.0,outflow,ra-CPF payout at age 78--930.00
2052-09-30,1000001805,78,excess,302651.29,303581.29,930.0,inflow,excess-CPF payout at age 78-930.00
2052-10-31,1000001807,78,oa,59966.32,60185.36,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-10-31,1000001808,78,ma,742090.05,744389.97,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-10-31,1000001809,78,ra,89561.57,89780.61,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-10-31,1000001810,78,ra,89780.61,88850.61,-930.0,outflow,ra-CPF payout at age 78--930.00
2052-10-31,1000001811,78,excess,303581.29,304511.29,930.0,inflow,excess-CPF payout at age 78-930.00
2052-11-30,1000001813,78,oa,60185.36,60404.4,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-11-30,1000001814,78,ma,744389.97,746689.89,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-11-30,1000001815,78,ra,88850.61,89069.65,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-11-30,1000001816,78,ra,89069.65,88139.65,-930.0,outflow,ra-CPF payout at age 78--930.00
2052-11-30,1000001817,78,excess,304511.29,305441.29,930.0,inflow,excess-CPF payout at age 78-930.00
2052-12-31,1000001819,78,oa,60404.4,60623.44,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-12-31,1000001820,78,ma,746689.89,748989.81,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-12-31,1000001821,78,ra,88139.65,88358.69,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-12-31,1000001822,78,oa,60623.44,60825.52,202.08,inflow,oa-Interest for ra at age 78-202.08
2052-12-31,1000001823,78,ma,748989.81,751486.44,2496.63,inflow,ma-Interest for ra at age 78-2496.63
2052-12-31,1000001824,78,ra,88358.69,88653.22,294.53,inflow,ra-Interest for ra at age 78-294.53
2052-12-31,1000001825,78,ra,88653.22,88703.22,50.0,inflow,ra-Extra Interest for ra at age 78-50.00
2052-12-31,1000001826,78,ra,88703.22,87773.22,-930.0,outflow,ra-CPF payout at age 78--930.00
2052-12-31,1000001827,78,excess,305441.29,306371.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-01-31,1000001829,78,oa,60825.52,61044.56,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-01-31,1000001830,78,ma,751486.44,753786.36,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-01-31,1000001831,78,ra,87773.22,87992.26,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-01-31,1000001832,78,ra,87992.26,87062.26,-930.0,outflow,ra-CPF payout at age 78--930.00
2053-01-31,1000001833,78,excess,306371.29,307301.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-02-28,1000001835,78,oa,61044.56,61263.6,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-02-28,1000001836,78,ma,753786.36,756086.28,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-02-28,1000001837,78,ra,87062.26,87281.3,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-02-28,1000001838,78,ra,87281.3,86351.3,-930.0,outflow,ra-CPF payout at age 78--930.00
2053-02-28,1000001839,78,excess,307301.29,308231.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-03-31,1000001841,78,oa,61263.6,61482.64,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-03-31,1000001842,78,ma,756086.28,758386.2,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-03-31,1000001843,78,ra,86351.3,86570.34,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-03-31,1000001844,78,ra,86570.34,85640.34,-930.0,outflow,ra-CPF payout at age 78--930.00
2053-03-31,1000001845,78,excess,308231.29,309161.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-04-30,1000001847,78,oa,61482.64,61701.68,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-04-30,1000001848,78,ma,758386.2,760686.12,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-04-30,1000001849,78,ra,85640.34,85859.38,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-04-30,1000001850,78,ra,85859.38,84929.38,-930.0,outflow,ra-CPF payout at age 78--930.00
2053-04-30,1000001851,78,excess,309161.29,310091.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-05-31,1000001853,78,oa,61701.68,61920.72,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-05-31,1000001854,78,ma,760686.12,762986.04,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-05-31,1000001855,78,ra,84929.38,85148.42,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-05-31,1000001856,78,ra,85148.42,84218.42,-930.0,outflow,ra-CPF payout at age 78--930.00
2053-05-31,1000001857,78,excess,310091.29,311021.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-06-30,1000001859,78,oa,61920.72,62139.76,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-06-30,1000001860,78,ma,762986.04,765285.96,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-06-30,1000001861,78,ra,84218.42,84437.46,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-06-30,1000001862,78,ra,84437.46,83507.46,-930.0,outflow,ra-CPF payout at age 78--930.00
2053-06-30,1000001863,78,excess,311021.29,311951.29,930.0,inflow,excess-CPF payout at age 78-930.00
2053-07-31,1000001865,79,oa,62139.76,62358.8,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-07-31,1000001866,79,ma,765285.96,767585.88,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-07-31,1000001867,79,ra,83507.46,83726.5,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-07-31,1000001868,79,ra,83726.5,82796.5,-930.0,outflow,ra-CPF payout at age 79--930.00
2053-07-31,1000001869,79,excess,311951.29,312881.29,930.0,inflow,excess-CPF payout at age 79-930.00
2053-08-31,1000001871,79,oa,62358.8,62577.84,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-08-31,1000001872,79,ma,767585.88,769885.8,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-08-31,1000001873,79,ra,82796.5,83015.54,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-08-31,1000001874,79,ra,83015.54,82085.54,-930.0,outflow,ra-CPF payout at age 79--930.00
2053-08-31,1000001875,79,excess,312881.29,313811.29,930.0,inflow,excess-CPF payout at age 79-930.00
2053-09-30,1000001877,79,oa,62577.84,62796.88,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-09-30,1000001878,79,ma,769885.8,772185.72,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-09-30,1000001879,79,ra,82085.54,82304.58,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-09-30,1000001880,79,ra,82304.58,81374.58,-930.0,outflow,ra-CPF payout at age 79--930.00
2053-09-30,1000001881,79,excess,313811.29,314741.29,930.0,inflow,excess-CPF payout at age 79-930.00
2053-10-31,1000001883,79,oa,62796.88,63015.92,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-10-31,1000001884,79,ma,772185.72,774485.64,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-10-31,1000001885,79,ra,81374.58,81593.62,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-10-31,1000001886,79,ra,81593.62,80663.62,-930.0,outflow,ra-CPF payout at age 79--930.00
2053-10-31,1000001887,79,excess,314741.29,315671.29,930.0,inflow,excess-CPF payout at age 79-930.00
2053-11-30,1000001889,79,oa,63015.92,63234.96,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-11-30,1000001890,79,ma,774485.64,776785.56,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-11-30,1000001891,79,ra,80663.62,80882.66,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-11-30,1000001892,79,ra,80882.66,79952.66,-930.0,outflow,ra-CPF payout at age 79--930.00
2053-11-30,1000001893,79,excess,315671.29,316601.29,930.0,inflow,excess-CPF payout at age 79-930.00
2053-12-31,1000001895,79,oa,63234.96,63454.0,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-12-31,1000001896,79,ma,776785.56,779085.48,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-12-31,1000001897,79,ra,79952.66,80171.7,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-12-31,1000001898,79,oa,63454.0,63665.51,211.51,inflow,oa-Interest for ra at age 79-211.51
2053-12-31,1000001899,79,ma,779085.48,781682.43,2596.95,inflow,ma-Interest for ra at age 79-2596.95
2053-12-31,1000001900,79,ra,80171.7,80438.94,267.24,inflow,ra-Interest for ra at age 79-267.24
2053-12-31,1000001901,79,ra,80438.94,80488.94,50.0,inflow,ra-Extra Interest for ra at age 79-50.00
2053-12-31,1000001902,79,ra,80488.94,79558.94,-930.0,outflow,ra-CPF payout at age 79--930.00
2053-12-31,1000001903,79,excess,316601.29,317531.29,930.0,inflow,excess-CPF payout at age 79-930.00
2054-01-31,1000001905,79,oa,63665.51,63884.55,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-01-31,1000001906,79,ma,781682.43,783982.35,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-01-31,1000001907,79,ra,79558.94,79777.98,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-01-31,1000001908,79,ra,79777.98,78847.98,-930.0,outflow,ra-CPF payout at age 79--930.00
2054-01-31,1000001909,79,excess,317531.29,318461.29,930.0,inflow,excess-CPF payout at age 79-930.00
2054-02-28,1000001911,79,oa,63884.55,64103.59,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-02-28,1000001912,79,ma,783982.35,786282.27,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-02-28,1000001913,79,ra,78847.98,79067.02,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-02-28,1000001914,79,ra,79067.02,78137.02,-930.0,outflow,ra-CPF payout at age 79--930.00
2054-02-28,1000001915,79,excess,318461.29,319391.29,930.0,inflow,excess-CPF payout at age 79-930.00
